2017-10-04 11:10:10,870 INFO  [default] Terminated successfully
2017-10-04 11:10:12,463 INFO  [default] Producing frame 8 (@0.266667s)
2017-10-04 11:10:12,600 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [135 ms]
2017-10-04 11:10:12,607 INFO  [default] Writing WIF frame #8
2017-10-04 11:10:12,630 INFO  [default] Producing frame 9 (@0.3s)
2017-10-04 11:10:12,749 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [117 ms]
2017-10-04 11:10:12,754 INFO  [default] Writing WIF frame #9
2017-10-04 11:10:12,779 INFO  [default] Producing frame 10 (@0.333333s)
2017-10-04 11:10:12,899 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [118 ms]
2017-10-04 11:10:12,903 INFO  [default] Writing WIF frame #10
2017-10-04 11:10:12,929 INFO  [default] Producing frame 11 (@0.366667s)
2017-10-04 11:10:13,054 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [123 ms]
2017-10-04 11:10:13,058 INFO  [default] Writing WIF frame #11
2017-10-04 11:10:13,081 INFO  [default] Producing frame 12 (@0.4s)
2017-10-04 11:10:13,203 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [119 ms]
2017-10-04 11:10:13,209 INFO  [default] Writing WIF frame #12
2017-10-04 11:10:13,234 INFO  [default] Producing frame 13 (@0.433333s)
2017-10-04 11:10:13,352 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [116 ms]
2017-10-04 11:10:13,356 INFO  [default] Writing WIF frame #13
2017-10-04 11:10:13,382 INFO  [default] Producing frame 14 (@0.466667s)
2017-10-04 11:10:13,516 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [131 ms]
2017-10-04 11:10:13,521 INFO  [default] Writing WIF frame #14
2017-10-04 11:10:13,554 INFO  [default] Producing frame 15 (@0.5s)
2017-10-04 11:10:13,679 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [122 ms]
2017-10-04 11:10:13,683 INFO  [default] Writing WIF frame #15
2017-10-04 11:10:13,708 INFO  [default] Producing frame 16 (@0.533333s)
2017-10-04 11:10:13,834 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [124 ms]
2017-10-04 11:10:13,840 INFO  [default] Writing WIF frame #16
2017-10-04 11:10:13,864 INFO  [default] Producing frame 17 (@0.566667s)
2017-10-04 11:10:13,994 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [128 ms]
2017-10-04 11:10:14,010 INFO  [default] Writing WIF frame #17
2017-10-04 11:10:14,042 INFO  [default] Producing frame 18 (@0.6s)
2017-10-04 11:10:14,170 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [125 ms]
2017-10-04 11:10:14,174 INFO  [default] Writing WIF frame #18
2017-10-04 11:10:14,200 INFO  [default] Producing frame 19 (@0.633333s)
2017-10-04 11:10:14,322 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [120 ms]
2017-10-04 11:10:14,327 INFO  [default] Writing WIF frame #19
2017-10-04 11:10:14,352 INFO  [default] Producing frame 20 (@0.666667s)
2017-10-04 11:10:14,473 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [118 ms]
2017-10-04 11:10:14,478 INFO  [default] Writing WIF frame #20
2017-10-04 11:10:14,503 INFO  [default] Producing frame 21 (@0.7s)
2017-10-04 11:10:14,632 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [127 ms]
2017-10-04 11:10:14,637 INFO  [default] Writing WIF frame #21
2017-10-04 11:10:14,661 INFO  [default] Producing frame 22 (@0.733333s)
2017-10-04 11:10:14,780 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [118 ms]
2017-10-04 11:10:14,786 INFO  [default] Writing WIF frame #22
2017-10-04 11:10:14,812 INFO  [default] Producing frame 23 (@0.766667s)
2017-10-04 11:10:14,935 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [120 ms]
2017-10-04 11:10:14,943 INFO  [default] Writing WIF frame #23
2017-10-04 11:10:14,974 INFO  [default] Producing frame 24 (@0.8s)
2017-10-04 11:10:15,098 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [123 ms]
2017-10-04 11:10:15,103 INFO  [default] Writing WIF frame #24
2017-10-04 11:10:15,129 INFO  [default] Producing frame 25 (@0.833333s)
2017-10-04 11:10:15,265 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [133 ms]
2017-10-04 11:10:15,270 INFO  [default] Writing WIF frame #25
2017-10-04 11:10:15,297 INFO  [default] Producing frame 26 (@0.866667s)
2017-10-04 11:10:15,421 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [121 ms]
2017-10-04 11:10:15,425 INFO  [default] Writing WIF frame #26
2017-10-04 11:10:15,454 INFO  [default] Producing frame 27 (@0.9s)
2017-10-04 11:10:15,577 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [120 ms]
2017-10-04 11:10:15,582 INFO  [default] Writing WIF frame #27
2017-10-04 11:10:15,611 INFO  [default] Producing frame 28 (@0.933333s)
2017-10-04 11:10:15,743 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [130 ms]
2017-10-04 11:10:15,748 INFO  [default] Writing WIF frame #28
2017-10-04 11:10:15,781 INFO  [default] Producing frame 29 (@0.966667s)
2017-10-04 11:10:15,910 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [127 ms]
2017-10-04 11:10:15,914 INFO  [default] Writing WIF frame #29
2017-10-04 11:10:15,943 INFO  [performance] Executed [int __cdecl main(int,char **)] in [5.074 seconds]
2017-10-04 11:13:10,378 INFO  [default] Terminated successfully
2017-10-04 11:13:10,385 INFO  [default] Received animation of duration 1s
2017-10-04 11:13:10,386 INFO  [default] 30 frames per second, 0.0333333s per frame, 30 frames
2017-10-04 11:13:10,388 INFO  [default] Producing frame 0 (@0s)
2017-10-04 11:13:10,475 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [84 ms]
2017-10-04 11:13:10,479 INFO  [default] Writing WIF frame #0
2017-10-04 11:13:10,497 INFO  [default] Producing frame 1 (@0.0333333s)
2017-10-04 11:13:10,585 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [86 ms]
2017-10-04 11:13:10,589 INFO  [default] Writing WIF frame #1
2017-10-04 11:13:10,605 INFO  [default] Producing frame 2 (@0.0666667s)
2017-10-04 11:13:10,689 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [82 ms]
2017-10-04 11:13:10,693 INFO  [default] Writing WIF frame #2
2017-10-04 11:13:10,710 INFO  [default] Producing frame 3 (@0.1s)
2017-10-04 11:13:10,797 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [85 ms]
2017-10-04 11:13:10,801 INFO  [default] Writing WIF frame #3
2017-10-04 11:13:10,818 INFO  [default] Producing frame 4 (@0.133333s)
2017-10-04 11:13:10,906 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [86 ms]
2017-10-04 11:13:10,910 INFO  [default] Writing WIF frame #4
2017-10-04 11:13:10,926 INFO  [default] Producing frame 5 (@0.166667s)
2017-10-04 11:13:11,012 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [84 ms]
2017-10-04 11:13:11,016 INFO  [default] Writing WIF frame #5
2017-10-04 11:13:11,033 INFO  [default] Producing frame 6 (@0.2s)
2017-10-04 11:13:11,117 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [83 ms]
2017-10-04 11:13:11,123 INFO  [default] Writing WIF frame #6
2017-10-04 11:13:11,140 INFO  [default] Producing frame 7 (@0.233333s)
2017-10-04 11:13:11,225 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [83 ms]
2017-10-04 11:13:11,228 INFO  [default] Writing WIF frame #7
2017-10-04 11:13:11,246 INFO  [default] Producing frame 8 (@0.266667s)
2017-10-04 11:13:11,332 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [84 ms]
2017-10-04 11:13:11,337 INFO  [default] Writing WIF frame #8
2017-10-04 11:13:11,355 INFO  [default] Producing frame 9 (@0.3s)
2017-10-04 11:13:11,440 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [83 ms]
2017-10-04 11:13:11,444 INFO  [default] Writing WIF frame #9
2017-10-04 11:13:11,460 INFO  [default] Producing frame 10 (@0.333333s)
2017-10-04 11:13:11,549 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [86 ms]
2017-10-04 11:13:11,553 INFO  [default] Writing WIF frame #10
2017-10-04 11:13:11,570 INFO  [default] Producing frame 11 (@0.366667s)
2017-10-04 11:13:11,654 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [83 ms]
2017-10-04 11:13:11,658 INFO  [default] Writing WIF frame #11
2017-10-04 11:13:11,675 INFO  [default] Producing frame 12 (@0.4s)
2017-10-04 11:13:11,761 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [84 ms]
2017-10-04 11:13:11,766 INFO  [default] Writing WIF frame #12
2017-10-04 11:13:11,784 INFO  [default] Producing frame 13 (@0.433333s)
2017-10-04 11:13:11,868 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [82 ms]
2017-10-04 11:13:11,873 INFO  [default] Writing WIF frame #13
2017-10-04 11:13:11,891 INFO  [default] Producing frame 14 (@0.466667s)
2017-10-04 11:13:11,976 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [83 ms]
2017-10-04 11:13:11,980 INFO  [default] Writing WIF frame #14
2017-10-04 11:13:11,996 INFO  [default] Producing frame 15 (@0.5s)
2017-10-04 11:13:12,083 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [85 ms]
2017-10-04 11:13:12,086 INFO  [default] Writing WIF frame #15
2017-10-04 11:13:12,103 INFO  [default] Producing frame 16 (@0.533333s)
2017-10-04 11:13:12,188 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [82 ms]
2017-10-04 11:13:12,191 INFO  [default] Writing WIF frame #16
2017-10-04 11:13:12,208 INFO  [default] Producing frame 17 (@0.566667s)
2017-10-04 11:13:12,295 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [85 ms]
2017-10-04 11:13:12,299 INFO  [default] Writing WIF frame #17
2017-10-04 11:13:12,316 INFO  [default] Producing frame 18 (@0.6s)
2017-10-04 11:13:12,400 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [82 ms]
2017-10-04 11:13:12,405 INFO  [default] Writing WIF frame #18
2017-10-04 11:13:12,423 INFO  [default] Producing frame 19 (@0.633333s)
2017-10-04 11:13:12,507 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [83 ms]
2017-10-04 11:13:12,511 INFO  [default] Writing WIF frame #19
2017-10-04 11:13:12,529 INFO  [default] Producing frame 20 (@0.666667s)
2017-10-04 11:13:12,613 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [82 ms]
2017-10-04 11:13:12,617 INFO  [default] Writing WIF frame #20
2017-10-04 11:13:12,634 INFO  [default] Producing frame 21 (@0.7s)
2017-10-04 11:13:12,720 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [84 ms]
2017-10-04 11:13:12,724 INFO  [default] Writing WIF frame #21
2017-10-04 11:13:12,740 INFO  [default] Producing frame 22 (@0.733333s)
2017-10-04 11:13:12,828 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [86 ms]
2017-10-04 11:13:12,831 INFO  [default] Writing WIF frame #22
2017-10-04 11:13:12,848 INFO  [default] Producing frame 23 (@0.766667s)
2017-10-04 11:13:12,933 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [82 ms]
2017-10-04 11:13:12,937 INFO  [default] Writing WIF frame #23
2017-10-04 11:13:12,954 INFO  [default] Producing frame 24 (@0.8s)
2017-10-04 11:13:13,040 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [85 ms]
2017-10-04 11:13:13,045 INFO  [default] Writing WIF frame #24
2017-10-04 11:13:13,062 INFO  [default] Producing frame 25 (@0.833333s)
2017-10-04 11:13:13,146 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [82 ms]
2017-10-04 11:13:13,150 INFO  [default] Writing WIF frame #25
2017-10-04 11:13:13,166 INFO  [default] Producing frame 26 (@0.866667s)
2017-10-04 11:13:13,251 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [83 ms]
2017-10-04 11:13:13,255 INFO  [default] Writing WIF frame #26
2017-10-04 11:13:13,274 INFO  [default] Producing frame 27 (@0.9s)
2017-10-04 11:13:13,361 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [85 ms]
2017-10-04 11:13:13,364 INFO  [default] Writing WIF frame #27
2017-10-04 11:13:13,382 INFO  [default] Producing frame 28 (@0.933333s)
2017-10-04 11:13:13,466 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [83 ms]
2017-10-04 11:13:13,471 INFO  [default] Writing WIF frame #28
2017-10-04 11:13:13,488 INFO  [default] Producing frame 29 (@0.966667s)
2017-10-04 11:13:13,573 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [83 ms]
2017-10-04 11:13:13,578 INFO  [default] Writing WIF frame #29
2017-10-04 11:13:13,595 INFO  [performance] Executed [int __cdecl main(int,char **)] in [3.217 seconds]
2017-10-04 11:13:22,222 INFO  [default] Terminated successfully
2017-10-04 11:13:22,230 INFO  [default] Received animation of duration 1s
2017-10-04 11:13:22,231 INFO  [default] 30 frames per second, 0.0333333s per frame, 30 frames
2017-10-04 11:13:22,233 INFO  [default] Producing frame 0 (@0s)
2017-10-04 11:13:22,328 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [94 ms]
2017-10-04 11:13:22,330 INFO  [default] Writing WIF frame #0
2017-10-04 11:13:22,355 INFO  [default] Producing frame 1 (@0.0333333s)
2017-10-04 11:13:22,451 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [94 ms]
2017-10-04 11:13:22,454 INFO  [default] Writing WIF frame #1
2017-10-04 11:13:22,478 INFO  [default] Producing frame 2 (@0.0666667s)
2017-10-04 11:13:22,587 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [108 ms]
2017-10-04 11:13:22,589 INFO  [default] Writing WIF frame #2
2017-10-04 11:13:22,618 INFO  [default] Producing frame 3 (@0.1s)
2017-10-04 11:13:22,717 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [98 ms]
2017-10-04 11:13:22,720 INFO  [default] Writing WIF frame #3
2017-10-04 11:13:22,739 INFO  [default] Producing frame 4 (@0.133333s)
2017-10-04 11:13:22,834 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [94 ms]
2017-10-04 11:13:22,838 INFO  [default] Writing WIF frame #4
2017-10-04 11:13:22,859 INFO  [default] Producing frame 5 (@0.166667s)
2017-10-04 11:13:22,949 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [88 ms]
2017-10-04 11:13:22,952 INFO  [default] Writing WIF frame #5
2017-10-04 11:13:22,971 INFO  [default] Producing frame 6 (@0.2s)
2017-10-04 11:13:23,067 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [94 ms]
2017-10-04 11:13:23,071 INFO  [default] Writing WIF frame #6
2017-10-04 11:13:23,095 INFO  [default] Producing frame 7 (@0.233333s)
2017-10-04 11:13:23,181 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [85 ms]
2017-10-04 11:13:23,186 INFO  [default] Writing WIF frame #7
2017-10-04 11:13:23,206 INFO  [default] Producing frame 8 (@0.266667s)
2017-10-04 11:13:23,306 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [98 ms]
2017-10-04 11:13:23,311 INFO  [default] Writing WIF frame #8
2017-10-04 11:13:23,337 INFO  [default] Producing frame 9 (@0.3s)
2017-10-04 11:13:23,449 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [110 ms]
2017-10-04 11:13:23,455 INFO  [default] Writing WIF frame #9
2017-10-04 11:13:23,480 INFO  [default] Producing frame 10 (@0.333333s)
2017-10-04 11:13:23,594 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [111 ms]
2017-10-04 11:13:23,599 INFO  [default] Writing WIF frame #10
2017-10-04 11:13:23,628 INFO  [default] Producing frame 11 (@0.366667s)
2017-10-04 11:13:23,740 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [110 ms]
2017-10-04 11:13:23,746 INFO  [default] Writing WIF frame #11
2017-10-04 11:13:23,771 INFO  [default] Producing frame 12 (@0.4s)
2017-10-04 11:13:23,883 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [109 ms]
2017-10-04 11:13:23,889 INFO  [default] Writing WIF frame #12
2017-10-04 11:13:23,914 INFO  [default] Producing frame 13 (@0.433333s)
2017-10-04 11:13:24,024 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [107 ms]
2017-10-04 11:13:24,030 INFO  [default] Writing WIF frame #13
2017-10-04 11:13:24,055 INFO  [default] Producing frame 14 (@0.466667s)
2017-10-04 11:13:24,168 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [110 ms]
2017-10-04 11:13:24,173 INFO  [default] Writing WIF frame #14
2017-10-04 11:13:24,197 INFO  [default] Producing frame 15 (@0.5s)
2017-10-04 11:13:24,308 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [109 ms]
2017-10-04 11:13:24,314 INFO  [default] Writing WIF frame #15
2017-10-04 11:13:24,341 INFO  [default] Producing frame 16 (@0.533333s)
2017-10-04 11:13:24,450 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [108 ms]
2017-10-04 11:13:24,456 INFO  [default] Writing WIF frame #16
2017-10-04 11:13:24,481 INFO  [default] Producing frame 17 (@0.566667s)
2017-10-04 11:13:24,592 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [109 ms]
2017-10-04 11:13:24,596 INFO  [default] Writing WIF frame #17
2017-10-04 11:13:24,622 INFO  [default] Producing frame 18 (@0.6s)
2017-10-04 11:13:24,738 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [114 ms]
2017-10-04 11:13:24,745 INFO  [default] Writing WIF frame #18
2017-10-04 11:13:24,769 INFO  [default] Producing frame 19 (@0.633333s)
2017-10-04 11:13:24,880 INFO  [performance] Executed [class std::shared_ptr<class imaging::Bitmap> __cdecl `anonymous-namespace'::StandardRenderer::render(const struct raytracer::Scene &) const] in [108 ms]
2017-10-04 11:13:24,885 INFO  [default] Writing WIF frame #19
2017-10-04 11:13:24,912 INFO  [default] Producing frame 20 (@0.666667s)
